ID,OrderID,OrderDate,Region,Customer,Category,Product,Quantity,UnitPrice,Sales
1379,ORD01379,2023-07-18,South,Customer_112,Furniture,Chair,9,113,1017
1380,ORD01380,2023-09-25,North,Customer_110,Electronics,Mouse,7,419,2933
1381,ORD01381,2023-01-29,West,Customer_34,Electronics,Keyboard,8,637,5096
1382,ORD01382,2024-05-25,West,Customer_493,Furniture,Desk,7,444,3108
1383,ORD01383,2023-11-22,North,Customer_151,Office Supplies,Pen,9,476,4284
1384,ORD01384,2023-04-02,South,Customer_67,Office Supplies,Paper Pack,3,662,1986
1385,ORD01385,2023-12-31,North,Customer_117,Electronics,Keyboard,4,215,860
1386,ORD01386,2023-08-29,West,Customer_452,Office Supplies,Notebook,7,916,6412
1387,ORD01387,2024-07-11,West,Customer_117,Furniture,Cupboard,3,748,2244
1388,ORD01388,2023-10-13,West,Customer_108,Electronics,Mouse,2,112,224
1389,ORD01389,2023-09-11,South,Customer_81,Office Supplies,Paper Pack,10,95,950
1390,ORD01390,2023-05-29,South,Customer_476,Office Supplies,Notebook,9,24,216
1391,ORD01391,2023-02-09,South,Customer_242,Electronics,Monitor,4,193,772
1392,ORD01392,2023-05-16,West,Customer_53,Furniture,Cupboard,1,610,610
1393,ORD01393,2023-11-06,South,Customer_409,Electronics,Mouse,8,485,3880
1394,ORD01394,2024-11-05,East,Customer_191,Electronics,Laptop,1,587,587
1395,ORD01395,2024-09-06,South,Customer_324,Furniture,Chair,9,508,4572
1396,ORD01396,2023-12-17,North,Customer_278,Electronics,Laptop,8,322,2576
1397,ORD01397,2024-07-01,West,Customer_172,Office Supplies,Paper Pack,1,762,762
1398,ORD01398,2024-06-04,South,Customer_69,Office Supplies,Stapler,2,113,226
1399,ORD01399,2024-09-05,East,Customer_178,Electronics,Printer,8,941,7528
1400,ORD01400,2024-07-20,North,Customer_308,Furniture,Cupboard,6,32,192
1401,ORD01401,2024-04-16,North,Customer_42,Office Supplies,Notebook,6,781,4686
1402,ORD01402,2024-03-29,East,Customer_156,Furniture,Table,9,220,1980
1403,ORD01403,2024-03-27,East,Customer_358,Furniture,Chair,6,430,2580
1404,ORD01404,2024-01-21,South,Customer_29,Furniture,Desk,3,416,1248
1405,ORD01405,2024-05-15,South,Customer_217,Electronics,Keyboard,4,790,3160
1406,ORD01406,2024-08-22,East,Customer_97,Furniture,Cupboard,7,251,1757
1407,ORD01407,2023-12-31,North,Customer_287,Office Supplies,Notebook,10,165,1650
1408,ORD01408,2024-12-05,East,Customer_69,Office Supplies,Pen,4,210,840
1409,ORD01409,2023-01-23,North,Customer_451,Office Supplies,Pen,9,62,558
1410,ORD01410,2024-07-23,East,Customer_198,Electronics,Mouse,8,531,4248
1411,ORD01411,2023-08-30,South,Customer_241,Office Supplies,Stapler,9,959,8631
1412,ORD01412,2023-04-30,East,Customer_364,Furniture,Cupboard,5,378,1890
1413,ORD01413,2023-07-21,North,Customer_112,Electronics,Keyboard,7,867,6069
1414,ORD01414,2023-05-04,West,Customer_159,Furniture,Cupboard,8,958,7664
1415,ORD01415,2023-08-16,West,Customer_336,Furniture,Chair,10,207,2070
1416,ORD01416,2024-05-24,West,Customer_433,Electronics,Laptop,2,664,1328
1417,ORD01417,2023-10-20,East,Customer_429,Furniture,Table,7,258,1806
1418,ORD01418,2024-08-10,East,Customer_429,Office Supplies,Pen,1,197,197
1419,ORD01419,2024-03-25,West,Customer_448,Electronics,Monitor,9,906,8154
1420,ORD01420,2023-06-04,North,Customer_453,Electronics,Printer,1,149,149
1421,ORD01421,2023-02-02,East,Customer_19,Office Supplies,Pen,7,881,6167
1422,ORD01422,2024-07-06,West,Customer_150,Electronics,Laptop,4,423,1692
1423,ORD01423,2023-09-22,South,Customer_56,Furniture,Table,10,481,4810
1424,ORD01424,2024-07-16,East,Customer_20,Electronics,Laptop,2,814,1628
1425,ORD01425,2024-01-15,West,Customer_461,Furniture,Chair,5,290,1450
1426,ORD01426,2023-10-15,South,Customer_210,Furniture,Table,4,106,424
1427,ORD01427,2024-07-26,East,Customer_309,Furniture,Desk,2,888,1776
1428,ORD01428,2023-06-08,West,Customer_434,Office Supplies,Notebook,10,977,9770
1429,ORD01429,2024-04-26,North,Customer_95,Office Supplies,Notebook,7,129,903
1430,ORD01430,2023-02-19,East,Customer_189,Furniture,Desk,3,683,2049
1431,ORD01431,2024-07-21,West,Customer_36,Furniture,Table,10,618,6180
1432,ORD01432,2024-08-20,East,Customer_114,Furniture,Table,1,397,397
1433,ORD01433,2023-03-04,North,Customer_204,Electronics,Laptop,5,727,3635
1434,ORD01434,2024-05-22,North,Customer_472,Furniture,Chair,5,953,4765
1435,ORD01435,2024-04-06,South,Customer_370,Electronics,Keyboard,2,548,1096
1436,ORD01436,2023-12-31,West,Customer_188,Office Supplies,Stapler,3,217,651
1437,ORD01437,2024-08-01,East,Customer_164,Furniture,Desk,6,29,174
1438,ORD01438,2024-06-04,West,Customer_311,Office Supplies,Pen,10,387,3870
1439,ORD01439,2024-02-25,South,Customer_145,Office Supplies,Pen,7,712,4984
1440,ORD01440,2024-08-17,East,Customer_479,Office Supplies,Stapler,10,971,9710
1441,ORD01441,2023-07-05,South,Customer_366,Furniture,Desk,8,403,3224
1442,ORD01442,2023-08-02,West,Customer_95,Furniture,Table,1,273,273
1443,ORD01443,2023-05-12,North,Customer_396,Furniture,Chair,2,684,1368
1444,ORD01444,2023-10-01,South,Customer_295,Furniture,Desk,4,889,3556
1445,ORD01445,2024-10-06,South,Customer_33,Office Supplies,Stapler,3,786,2358
1446,ORD01446,2024-11-24,South,Customer_103,Electronics,Keyboard,10,705,7050
1447,ORD01447,2023-08-07,North,Customer_367,Office Supplies,Notebook,4,974,3896
1448,ORD01448,2024-11-15,South,Customer_296,Electronics,Monitor,2,380,760
1449,ORD01449,2023-02-02,East,Customer_477,Electronics,Mouse,3,934,2802
1450,ORD01450,2023-08-28,South,Customer_320,Furniture,Table,8,370,2960
1451,ORD01451,2023-02-22,West,Customer_410,Office Supplies,Stapler,9,922,8298
1452,ORD01452,2023-09-23,South,Customer_51,Office Supplies,Notebook,3,144,432
1453,ORD01453,2024-11-16,West,Customer_86,Office Supplies,Stapler,1,948,948
1454,ORD01454,2024-11-10,South,Customer_99,Electronics,Printer,1,954,954
1455,ORD01455,2023-07-31,West,Customer_383,Electronics,Printer,6,986,5916
1456,ORD01456,2023-12-16,North,Customer_28,Electronics,Printer,8,905,7240
1457,ORD01457,2023-01-02,South,Customer_321,Electronics,Mouse,8,328,2624
1458,ORD01458,2023-01-27,South,Customer_159,Electronics,Keyboard,4,173,692
1459,ORD01459,2024-11-14,South,Customer_349,Furniture,Desk,8,493,3944
1460,ORD01460,2024-09-13,North,Customer_70,Furniture,Table,4,212,848
1461,ORD01461,2024-11-15,North,Customer_312,Office Supplies,Stapler,7,476,3332
1462,ORD01462,2024-03-10,East,Customer_274,Electronics,Mouse,1,247,247
1463,ORD01463,2023-05-08,East,Customer_404,Electronics,Printer,1,403,403
1464,ORD01464,2024-12-24,East,Customer_143,Office Supplies,Paper Pack,4,679,2716
1465,ORD01465,2023-07-30,East,Customer_35,Electronics,Keyboard,4,252,1008
1466,ORD01466,2023-10-31,South,Customer_385,Furniture,Cupboard,7,398,2786
1467,ORD01467,2023-03-04,North,Customer_46,Office Supplies,Paper Pack,5,341,1705
1468,ORD01468,2023-12-01,West,Customer_384,Electronics,Laptop,1,92,92
1469,ORD01469,2024-05-05,West,Customer_287,Electronics,Keyboard,10,268,2680
1470,ORD01470,2023-10-27,West,Customer_382,Furniture,Chair,7,305,2135
1471,ORD01471,2023-07-31,East,Customer_164,Electronics,Keyboard,3,173,519
1472,ORD01472,2024-01-23,West,Customer_352,Electronics,Keyboard,7,697,4879
1473,ORD01473,2023-12-06,West,Customer_133,Electronics,Laptop,4,710,2840
1474,ORD01474,2024-08-05,East,Customer_462,Furniture,Cupboard,5,772,3860
1475,ORD01475,2023-06-15,North,Customer_342,Electronics,Monitor,5,329,1645
1476,ORD01476,2023-06-02,South,Customer_130,Furniture,Cupboard,9,612,5508
1477,ORD01477,2023-01-07,South,Customer_224,Office Supplies,Pen,6,302,1812
1478,ORD01478,2023-05-15,North,Customer_171,Office Supplies,Pen,6,712,4272
1479,ORD01479,2023-10-03,West,Customer_421,Office Supplies,Stapler,9,956,8604
1480,ORD01480,2023-05-08,South,Customer_76,Furniture,Table,2,531,1062
1481,ORD01481,2023-04-02,West,Customer_34,Electronics,Mouse,9,455,4095
1482,ORD01482,2023-01-02,North,Customer_259,Furniture,Cupboard,4,715,2860
1483,ORD01483,2023-12-17,South,Customer_326,Electronics,Laptop,1,364,364
1484,ORD01484,2024-08-31,North,Customer_65,Furniture,Table,8,825,6600
1485,ORD01485,2024-05-17,South,Customer_155,Furniture,Table,3,443,1329
1486,ORD01486,2023-11-17,North,Customer_201,Electronics,Monitor,8,502,4016
1487,ORD01487,2024-02-08,North,Customer_18,Electronics,Laptop,2,881,1762
1488,ORD01488,2023-07-18,West,Customer_175,Electronics,Mouse,7,643,4501
1489,ORD01489,2023-09-14,East,Customer_330,Furniture,Desk,6,937,5622
1490,ORD01490,2023-11-20,South,Customer_35,Office Supplies,Paper Pack,8,222,1776
1491,ORD01491,2024-10-04,South,Customer_83,Office Supplies,Stapler,6,165,990
1492,ORD01492,2024-08-27,West,Customer_29,Office Supplies,Pen,6,746,4476
1493,ORD01493,2024-03-05,South,Customer_440,Furniture,Chair,4,750,3000
1494,ORD01494,2023-11-11,South,Customer_21,Electronics,Monitor,3,697,2091
1495,ORD01495,2023-11-10,East,Customer_181,Electronics,Keyboard,9,202,1818
1496,ORD01496,2024-07-16,South,Customer_311,Office Supplies,Paper Pack,8,430,3440
1497,ORD01497,2023-05-14,West,Customer_306,Office Supplies,Notebook,9,157,1413
1498,ORD01498,2023-09-29,West,Customer_471,Office Supplies,Notebook,8,71,568
1499,ORD01499,2023-10-19,South,Customer_378,Electronics,Printer,1,729,729
1500,ORD01500,2023-11-11,South,Customer_225,Electronics,Mouse,4,91,364
1501,ORD01501,2023-05-02,North,Customer_90,Electronics,Keyboard,7,476,3332
1502,ORD01502,2023-03-02,West,Customer_129,Furniture,Desk,7,666,4662
1503,ORD01503,2024-12-12,South,Customer_280,Furniture,Table,8,922,7376
1504,ORD01504,2023-08-17,South,Customer_411,Electronics,Keyboard,10,465,4650
1505,ORD01505,2024-07-21,North,Customer_317,Electronics,Printer,3,251,753
1506,ORD01506,2024-07-12,North,Customer_227,Furniture,Chair,9,849,7641
1507,ORD01507,2024-05-19,West,Customer_16,Furniture,Desk,6,908,5448
1508,ORD01508,2024-11-20,North,Customer_114,Furniture,Desk,9,181,1629
1509,ORD01509,2023-10-13,West,Customer_427,Electronics,Laptop,3,943,2829
1510,ORD01510,2023-06-13,West,Customer_320,Electronics,Keyboard,9,807,7263
1511,ORD01511,2024-12-18,East,Customer_118,Electronics,Monitor,5,625,3125
1512,ORD01512,2024-07-20,North,Customer_188,Electronics,Monitor,10,833,8330
1513,ORD01513,2024-01-01,East,Customer_128,Furniture,Chair,2,674,1348
1514,ORD01514,2024-01-20,West,Customer_68,Office Supplies,Stapler,6,917,5502
1515,ORD01515,2024-05-05,South,Customer_194,Furniture,Desk,7,914,6398
1516,ORD01516,2024-09-17,West,Customer_197,Electronics,Mouse,10,555,5550
1517,ORD01517,2024-12-04,North,Customer_393,Furniture,Table,10,694,6940
1518,ORD01518,2023-06-22,North,Customer_440,Electronics,Mouse,9,639,5751
1519,ORD01519,2024-03-02,South,Customer_185,Furniture,Desk,2,399,798
1520,ORD01520,2024-09-25,East,Customer_325,Electronics,Mouse,6,137,822
1521,ORD01521,2023-07-28,West,Customer_224,Electronics,Monitor,5,766,3830
1522,ORD01522,2024-09-15,North,Customer_111,Office Supplies,Paper Pack,5,659,3295
1523,ORD01523,2023-01-10,West,Customer_480,Furniture,Cupboard,6,987,5922
1524,ORD01524,2024-01-08,East,Customer_64,Furniture,Cupboard,4,96,384
1525,ORD01525,2023-02-06,South,Customer_68,Electronics,Laptop,7,388,2716
1526,ORD01526,2024-07-29,East,Customer_444,Electronics,Keyboard,1,140,140
1527,ORD01527,2024-12-06,East,Customer_189,Furniture,Chair,10,823,8230
1528,ORD01528,2024-07-22,East,Customer_326,Office Supplies,Stapler,6,423,2538
1529,ORD01529,2023-02-17,East,Customer_155,Electronics,Monitor,5,818,4090
1530,ORD01530,2024-01-12,South,Customer_213,Office Supplies,Stapler,9,541,4869
1531,ORD01531,2023-12-13,South,Customer_184,Office Supplies,Notebook,10,1000,10000
1532,ORD01532,2024-04-24,South,Customer_170,Electronics,Mouse,1,690,690
1533,ORD01533,2023-10-24,South,Customer_414,Office Supplies,Pen,7,604,4228
1534,ORD01534,2023-08-25,North,Customer_330,Electronics,Printer,10,479,4790
1535,ORD01535,2023-11-15,East,Customer_161,Electronics,Mouse,1,547,547
1536,ORD01536,2023-05-23,South,Customer_10,Office Supplies,Stapler,1,540,540
1537,ORD01537,2024-08-08,East,Customer_344,Electronics,Keyboard,1,351,351
1538,ORD01538,2024-01-03,North,Customer_474,Furniture,Desk,3,857,2571
1539,ORD01539,2023-09-16,West,Customer_196,Furniture,Cupboard,8,913,7304
1540,ORD01540,2024-06-21,East,Customer_399,Furniture,Table,8,525,4200
1541,ORD01541,2023-07-08,East,Customer_417,Furniture,Table,7,170,1190
1542,ORD01542,2023-06-11,East,Customer_371,Furniture,Cupboard,1,648,648
1543,ORD01543,2023-02-28,North,Customer_122,Office Supplies,Pen,2,454,908
1544,ORD01544,2023-06-12,North,Customer_475,Electronics,Monitor,4,527,2108
1545,ORD01545,2023-09-06,South,Customer_144,Office Supplies,Stapler,5,403,2015
1546,ORD01546,2023-03-30,East,Customer_272,Furniture,Desk,10,423,4230
1547,ORD01547,2024-02-18,South,Customer_410,Office Supplies,Paper Pack,2,908,1816
1548,ORD01548,2023-06-17,West,Customer_302,Furniture,Cupboard,9,161,1449
1549,ORD01549,2023-11-05,North,Customer_309,Office Supplies,Paper Pack,2,119,238
1550,ORD01550,2023-08-06,South,Customer_203,Furniture,Chair,2,996,1992
1551,ORD01551,2023-04-08,South,Customer_86,Furniture,Desk,8,381,3048
1552,ORD01552,2023-05-29,North,Customer_455,Office Supplies,Paper Pack,8,543,4344
1553,ORD01553,2023-05-04,East,Customer_178,Electronics,Monitor,7,879,6153
1554,ORD01554,2024-01-23,East,Customer_155,Furniture,Chair,4,664,2656
1555,ORD01555,2023-08-04,East,Customer_53,Furniture,Desk,10,737,7370
1556,ORD01556,2024-02-02,East,Customer_138,Furniture,Cupboard,8,917,7336
1557,ORD01557,2023-08-07,West,Customer_467,Furniture,Desk,3,15,45
1558,ORD01558,2023-05-05,East,Customer_276,Electronics,Mouse,4,784,3136
1559,ORD01559,2023-08-29,South,Customer_70,Office Supplies,Paper Pack,7,108,756
1560,ORD01560,2023-08-07,East,Customer_464,Furniture,Chair,9,455,4095
1561,ORD01561,2023-03-02,East,Customer_329,Electronics,Mouse,3,907,2721
1562,ORD01562,2023-06-25,West,Customer_366,Office Supplies,Paper Pack,4,380,1520
1563,ORD01563,2023-01-11,East,Customer_251,Electronics,Laptop,9,451,4059
1564,ORD01564,2023-06-18,South,Customer_131,Electronics,Mouse,2,353,706
1565,ORD01565,2023-06-12,South,Customer_245,Electronics,Monitor,3,811,2433
1566,ORD01566,2024-12-13,South,Customer_404,Electronics,Laptop,1,893,893
1567,ORD01567,2023-02-24,East,Customer_399,Office Supplies,Stapler,3,437,1311
1568,ORD01568,2024-12-25,North,Customer_145,Furniture,Cupboard,8,645,5160
1569,ORD01569,2023-04-26,South,Customer_284,Furniture,Desk,1,914,914
1570,ORD01570,2024-09-02,North,Customer_377,Furniture,Table,6,974,5844
1571,ORD01571,2023-01-12,South,Customer_300,Office Supplies,Paper Pack,3,156,468
1572,ORD01572,2023-12-28,West,Customer_381,Furniture,Table,4,789,3156
1573,ORD01573,2024-06-09,East,Customer_151,Electronics,Mouse,8,271,2168
1574,ORD01574,2023-10-08,North,Customer_184,Office Supplies,Paper Pack,10,27,270
1575,ORD01575,2024-12-25,North,Customer_413,Office Supplies,Stapler,9,818,7362
1576,ORD01576,2023-04-25,East,Customer_55,Electronics,Printer,9,244,2196
1577,ORD01577,2023-07-20,North,Customer_418,Office Supplies,Pen,6,713,4278
1578,ORD01578,2023-03-12,West,Customer_320,Furniture,Cupboard,5,364,1820
1579,ORD01579,2023-05-07,East,Customer_434,Office Supplies,Stapler,4,619,2476
1580,ORD01580,2024-12-12,South,Customer_486,Office Supplies,Stapler,5,28,140
1581,ORD01581,2023-07-04,East,Customer_377,Furniture,Desk,3,625,1875
1582,ORD01582,2024-09-25,East,Customer_183,Office Supplies,Stapler,3,714,2142
1583,ORD01583,2023-03-02,West,Customer_35,Office Supplies,Pen,8,577,4616
1584,ORD01584,2023-06-29,South,Customer_450,Furniture,Chair,9,217,1953
1585,ORD01585,2023-05-29,East,Customer_106,Furniture,Cupboard,2,365,730
1586,ORD01586,2024-01-19,East,Customer_67,Furniture,Table,6,405,2430
1587,ORD01587,2023-08-19,West,Customer_451,Furniture,Chair,1,624,624
1588,ORD01588,2024-03-29,South,Customer_204,Office Supplies,Stapler,1,130,130
1589,ORD01589,2023-02-09,West,Customer_482,Furniture,Table,9,762,6858
1590,ORD01590,2024-12-12,East,Customer_70,Furniture,Desk,6,799,4794
1591,ORD01591,2023-04-06,South,Customer_494,Office Supplies,Pen,8,633,5064
1592,ORD01592,2023-10-11,North,Customer_195,Electronics,Monitor,10,352,3520
1593,ORD01593,2024-10-06,South,Customer_1,Furniture,Chair,6,689,4134
1594,ORD01594,2023-09-15,West,Customer_59,Office Supplies,Notebook,7,63,441
1595,ORD01595,2024-03-23,West,Customer_435,Electronics,Mouse,1,334,334
1596,ORD01596,2023-07-05,West,Customer_190,Furniture,Table,6,269,1614
1597,ORD01597,2023-10-31,South,Customer_113,Electronics,Keyboard,3,145,435
1598,ORD01598,2023-12-25,North,Customer_309,Electronics,Laptop,4,529,2116
1599,ORD01599,2024-02-13,West,Customer_472,Electronics,Keyboard,10,138,1380
1600,ORD01600,2024-08-18,East,Customer_169,Furniture,Desk,3,866,2598
1601,ORD01601,2024-02-09,East,Customer_237,Furniture,Chair,6,320,1920
1602,ORD01602,2023-01-18,East,Customer_164,Office Supplies,Notebook,3,554,1662
1603,ORD01603,2023-09-05,West,Customer_429,Office Supplies,Pen,3,202,606
1604,ORD01604,2023-08-21,South,Customer_318,Office Supplies,Pen,5,102,510
1605,ORD01605,2024-11-21,East,Customer_196,Electronics,Mouse,1,368,368
1606,ORD01606,2023-05-21,North,Customer_269,Office Supplies,Pen,7,927,6489
1607,ORD01607,2023-08-13,East,Customer_165,Office Supplies,Notebook,2,960,1920
1608,ORD01608,2024-05-09,East,Customer_149,Electronics,Monitor,6,247,1482
1609,ORD01609,2024-10-03,North,Customer_486,Electronics,Monitor,6,463,2778
1610,ORD01610,2024-01-06,South,Customer_310,Office Supplies,Paper Pack,7,123,861
1611,ORD01611,2024-12-04,South,Customer_2,Electronics,Laptop,4,941,3764
1612,ORD01612,2023-09-02,East,Customer_399,Electronics,Monitor,2,507,1014
1613,ORD01613,2024-02-07,East,Customer_408,Office Supplies,Paper Pack,2,283,566
1614,ORD01614,2023-09-05,South,Customer_103,Office Supplies,Pen,9,987,8883
1615,ORD01615,2024-01-07,North,Customer_15,Electronics,Mouse,10,443,4430
1616,ORD01616,2024-08-31,North,Customer_245,Furniture,Cupboard,9,228,2052
1617,ORD01617,2023-10-05,North,Customer_197,Electronics,Printer,10,588,5880
1618,ORD01618,2023-07-17,East,Customer_169,Furniture,Table,9,145,1305
1619,ORD01619,2023-10-24,West,Customer_467,Furniture,Desk,8,273,2184
1620,ORD01620,2023-08-18,South,Customer_431,Electronics,Laptop,6,873,5238
1621,ORD01621,2023-02-17,East,Customer_484,Office Supplies,Pen,9,856,7704
1622,ORD01622,2024-12-26,West,Customer_383,Furniture,Desk,2,614,1228
1623,ORD01623,2023-11-09,North,Customer_225,Furniture,Desk,4,974,3896
1624,ORD01624,2024-03-19,South,Customer_222,Furniture,Chair,10,84,840
1625,ORD01625,2023-12-30,South,Customer_22,Office Supplies,Stapler,6,481,2886
1626,ORD01626,2024-02-02,West,Customer_97,Office Supplies,Paper Pack,4,98,392
1627,ORD01627,2023-02-17,South,Customer_233,Furniture,Table,4,334,1336
1628,ORD01628,2023-06-24,West,Customer_495,Furniture,Chair,10,554,5540
1629,ORD01629,2023-06-26,North,Customer_92,Office Supplies,Pen,8,474,3792
1630,ORD01630,2024-01-14,South,Customer_94,Furniture,Table,10,922,9220
1631,ORD01631,2023-05-29,West,Customer_95,Electronics,Keyboard,1,622,622
1632,ORD01632,2024-11-02,South,Customer_392,Office Supplies,Pen,2,192,384
1633,ORD01633,2024-07-03,West,Customer_496,Electronics,Mouse,9,781,7029
1634,ORD01634,2023-06-27,North,Customer_343,Office Supplies,Pen,6,845,5070
1635,ORD01635,2023-07-04,South,Customer_385,Electronics,Keyboard,10,749,7490
1636,ORD01636,2023-11-06,South,Customer_196,Electronics,Printer,6,240,1440
1637,ORD01637,2023-10-15,East,Customer_9,Electronics,Monitor,8,375,3000
1638,ORD01638,2023-03-14,South,Customer_148,Office Supplies,Paper Pack,7,622,4354
1639,ORD01639,2024-06-13,North,Customer_437,Electronics,Mouse,4,228,912
1640,ORD01640,2024-07-10,South,Customer_74,Electronics,Printer,9,487,4383
1641,ORD01641,2023-09-29,East,Customer_486,Furniture,Chair,3,585,1755
1642,ORD01642,2024-01-08,West,Customer_338,Furniture,Chair,1,877,877
1643,ORD01643,2023-01-14,South,Customer_279,Electronics,Printer,9,589,5301
1644,ORD01644,2023-05-29,East,Customer_3,Office Supplies,Paper Pack,2,287,574
1645,ORD01645,2023-01-07,East,Customer_6,Furniture,Desk,7,57,399
1646,ORD01646,2023-05-10,North,Customer_479,Electronics,Monitor,5,402,2010
1647,ORD01647,2024-12-18,South,Customer_193,Furniture,Table,2,177,354
1648,ORD01648,2024-10-03,South,Customer_111,Electronics,Monitor,7,862,6034
1649,ORD01649,2024-09-23,East,Customer_402,Electronics,Keyboard,6,14,84
1650,ORD01650,2024-06-07,West,Customer_332,Electronics,Laptop,10,123,1230
1651,ORD01651,2024-01-25,East,Customer_421,Electronics,Monitor,9,950,8550
1652,ORD01652,2023-09-14,East,Customer_199,Office Supplies,Stapler,9,77,693
1653,ORD01653,2024-04-20,West,Customer_371,Office Supplies,Pen,9,773,6957
1654,ORD01654,2023-01-16,West,Customer_5,Electronics,Laptop,4,353,1412
1655,ORD01655,2024-08-24,North,Customer_425,Furniture,Table,5,952,4760
1656,ORD01656,2023-01-04,South,Customer_280,Office Supplies,Stapler,7,835,5845
1657,ORD01657,2024-12-01,South,Customer_218,Office Supplies,Stapler,6,888,5328
1658,ORD01658,2024-04-11,South,Customer_232,Electronics,Printer,5,13,65
1659,ORD01659,2023-01-14,North,Customer_245,Furniture,Table,10,158,1580
1660,ORD01660,2023-08-17,North,Customer_131,Electronics,Mouse,8,482,3856
1661,ORD01661,2024-09-07,East,Customer_295,Furniture,Chair,2,271,542
1662,ORD01662,2024-04-01,North,Customer_209,Office Supplies,Pen,3,712,2136
1663,ORD01663,2023-05-18,East,Customer_489,Office Supplies,Stapler,2,553,1106
1664,ORD01664,2024-01-03,West,Customer_403,Electronics,Monitor,4,518,2072
1665,ORD01665,2023-09-10,South,Customer_66,Electronics,Keyboard,4,122,488
1666,ORD01666,2023-08-02,North,Customer_1,Office Supplies,Pen,2,453,906
1667,ORD01667,2024-11-13,West,Customer_178,Office Supplies,Stapler,5,948,4740
1668,ORD01668,2024-04-12,North,Customer_44,Furniture,Chair,5,765,3825
1669,ORD01669,2024-04-01,West,Customer_482,Furniture,Desk,10,363,3630
1670,ORD01670,2023-02-18,North,Customer_26,Office Supplies,Pen,1,781,781
1671,ORD01671,2023-11-06,East,Customer_31,Furniture,Cupboard,9,258,2322
1672,ORD01672,2023-06-04,West,Customer_127,Office Supplies,Stapler,7,654,4578
1673,ORD01673,2024-04-16,South,Customer_368,Electronics,Keyboard,6,70,420
1674,ORD01674,2023-01-23,East,Customer_324,Electronics,Keyboard,3,818,2454
1675,ORD01675,2024-09-28,North,Customer_70,Electronics,Printer,8,201,1608
1676,ORD01676,2023-01-18,South,Customer_304,Electronics,Mouse,4,949,3796
1677,ORD01677,2023-09-20,North,Customer_468,Electronics,Mouse,3,842,2526
1678,ORD01678,2023-10-25,South,Customer_475,Office Supplies,Pen,6,760,4560
1679,ORD01679,2024-07-29,North,Customer_481,Furniture,Table,1,810,810
1680,ORD01680,2024-04-20,West,Customer_475,Office Supplies,Paper Pack,4,485,1940
1681,ORD01681,2024-03-05,West,Customer_200,Furniture,Cupboard,7,751,5257
1682,ORD01682,2023-08-03,East,Customer_461,Electronics,Monitor,2,801,1602
1683,ORD01683,2023-12-30,West,Customer_57,Furniture,Cupboard,8,581,4648
1684,ORD01684,2023-03-19,East,Customer_351,Electronics,Printer,5,328,1640
1685,ORD01685,2023-04-17,East,Customer_245,Office Supplies,Notebook,3,473,1419
1686,ORD01686,2024-03-27,West,Customer_374,Office Supplies,Paper Pack,3,311,933
1687,ORD01687,2023-04-17,West,Customer_204,Furniture,Desk,5,312,1560
1688,ORD01688,2023-05-25,East,Customer_152,Furniture,Table,5,278,1390
1689,ORD01689,2023-01-28,East,Customer_25,Electronics,Laptop,8,964,7712
1690,ORD01690,2024-08-25,West,Customer_206,Furniture,Chair,4,270,1080
1691,ORD01691,2024-02-15,West,Customer_302,Electronics,Mouse,2,785,1570
1692,ORD01692,2024-04-11,West,Customer_487,Electronics,Keyboard,1,392,392
1693,ORD01693,2024-01-21,East,Customer_279,Electronics,Mouse,1,329,329
1694,ORD01694,2023-03-17,North,Customer_181,Furniture,Cupboard,7,130,910
1695,ORD01695,2023-07-11,West,Customer_226,Furniture,Cupboard,9,426,3834
1696,ORD01696,2024-02-16,North,Customer_189,Furniture,Chair,3,766,2298
1697,ORD01697,2024-08-21,South,Customer_154,Electronics,Mouse,2,425,850
1698,ORD01698,2024-06-24,East,Customer_109,Furniture,Desk,7,117,819
1699,ORD01699,2024-01-23,East,Customer_133,Office Supplies,Paper Pack,3,240,720
1700,ORD01700,2024-09-03,West,Customer_466,Furniture,Cupboard,3,969,2907
1701,ORD01701,2024-06-01,North,Customer_28,Furniture,Desk,2,567,1134
1702,ORD01702,2024-04-02,South,Customer_377,Office Supplies,Pen,1,594,594
1703,ORD01703,2023-08-10,West,Customer_240,Electronics,Laptop,9,669,6021
1704,ORD01704,2024-09-26,South,Customer_101,Electronics,Laptop,3,770,2310
1705,ORD01705,2024-01-07,South,Customer_229,Electronics,Laptop,10,734,7340
1706,ORD01706,2024-04-19,West,Customer_241,Furniture,Table,10,565,5650
1707,ORD01707,2023-01-06,North,Customer_333,Electronics,Monitor,2,785,1570
1708,ORD01708,2023-09-07,West,Customer_91,Furniture,Cupboard,7,814,5698
1709,ORD01709,2023-04-16,West,Customer_35,Electronics,Printer,1,204,204
1710,ORD01710,2023-12-19,East,Customer_438,Electronics,Printer,4,329,1316
1711,ORD01711,2023-03-13,North,Customer_387,Office Supplies,Paper Pack,7,183,1281
1712,ORD01712,2024-03-05,East,Customer_220,Furniture,Cupboard,5,1000,5000
1713,ORD01713,2024-09-29,East,Customer_138,Office Supplies,Stapler,4,603,2412
1714,ORD01714,2024-08-26,South,Customer_443,Electronics,Mouse,2,540,1080
1715,ORD01715,2023-11-21,East,Customer_361,Electronics,Laptop,5,197,985
1716,ORD01716,2023-06-12,South,Customer_391,Electronics,Printer,4,494,1976
1717,ORD01717,2024-05-27,South,Customer_223,Office Supplies,Paper Pack,5,933,4665
